관리기관명,경로당명,소재지,연락처,위도,경도,X좌표,Y좌표,읍면동
부산진구,영하경로당,부산광역시 부산진구 봉수로15번길 78,051-806-6417,35.153673,129.071297,1143121.939,1685395.244,전포1동
부산진구,삼정경로당,부산광역시 부산진구 황령대로74번길 15,051-808-3428,35.149015,129.0675397,1142787.699,1684878.857,전포1동
부산진구,영우경로당,부산광역시 부산진구 봉수로 31,051-803-0296,35.15143605,129.0710175,1143100.409,1685148.754,전포1동
부산진구,황령경로당,부산광역시 부산진구 양정1동 355-42,051-816-8430,35.170359,129.071178,1143075.206,1687250.474,양정1동
부산진구,황령부녀경로당,부산광역시 부산진구 양정1동 355-42,051-802-2632,35.170359,129.071178,1143075.206,1687250.474,양정1동
부산진구,삼우경로당,부산광역시 부산진구 진남로 311-2,051-819-4549,35.153031,129.072111,1143195.374,1685328.852,전포1동
부산진구,황전경로당,부산광역시 부산진구 진남로 311-2,051-816-6999,35.153031,129.072111,1143195.374,1685328.852,전포1동
부산진구,밭개마을경로당,부산광역시 부산진구 진남로 306번길 17-1 (전포동),,35.155249,129.064368,1143229.889,1685342.374,전포1동
부산진구,산림경로당,부산광역시 부산진구 진남로 404 (전포동),051-818-4486,35.160926,129.070689,1143097.533,1686220.028,전포2동
부산진구,서면롯데캐슬스카이경로당,부산광역시 부산진구 전포대로275번길 20,051-818-4555,35.16203595,129.064944,1142462.846,1686296.493,전포2동
부산진구,양정메트로하이츠아파트경로당,부산광역시 부산진구 진남로 477,051-809-0025,35.16717265,129.0691714,1142961.524,1686884.334,전포2동
부산진구,한신아파트노인정,부산광역시 부산진구 전포대로 294,051-808-8551,35.16282137,129.0668532,1142593.005,1686442.411,전포2동
부산진구,화신거화아파트경로당,부산광역시 부산진구 진남로 388,051-816-1129,35.15948212,129.0713975,1143126.174,1686047.168,전포2동
부산진구,화신아파트경로당,부산광역시 부산진구 진남로356번길 90,051-809-0416,35.159783,129.07189,1143200.746,1686132.216,전포2동
부산진구,전포LH아파트경로당,부산광역시 부산진구 중앙대로 862,051-803-7739,35.16673742,129.0674203,1142750.246,1686858.291,전포2동
부산진구,감로부녀경로당,부산광역시 전포대로 276번가길 30-15 (전포동),051-817-5638,35.162995,129.068503,1142849.634,1686431.192,전포2동
부산진구,대동경로당,부산광역시 부산진구 동성로112번길 22,051-803-2564,35.16080026,129.0670792,1142723.924,1686185.828,전포2동
부산진구,대동할머니경로당,부산광역시 부산진구 동성로112번길 22,051-808-4853,35.16080026,129.0670792,1142723.924,1686185.828,전포2동
부산진구,보성경로당,부산광역시 부산진구 진남로376번길 9 (전포동),051-817-7190,35.15847,129.071323,1143113.697,1685931.03,전포2동
부산진구,부흥노인정,부산광역시 부산진구 진남로373번길 55-5,051-807-8628,35.159228,129.068686,1142871.887,1686012.016,전포2동
부산진구,청산경로당,부산광역시 부산진구 진남로 398-1,,35.16036162,129.0708163,1143066.145,1686141.683,전포2동
부산진구,동산경로당,부산광역시 부산진구 진남로 472,051-816-8026,35.16621001,129.069982,1142978.315,1686787.575,전포2동
부산진구,성전경로당,부산광역시 부산진구 동성로112번길 113,051-803-5423,35.16486526,129.0671104,1142719.733,1686635.366,전포2동
부산진구,동원아파트경로당,"부산광역시 부산진구 동평로181번길 29-17, 201호",051-816-8399,35.16773202,129.0474768,1140932.762,1686928.079,부암1동
부산진구,메리움아파트경로당,부산광역시 부산진구 신천대로 246,051-818-5702,35.16380778,129.0509609,1141302.201,1686493.195,부암1동
부산진구,백양정노인정,부산광역시 부산진구 신천대로 279,051-818-9553,35.16678171,129.0500003,1141168.173,1686816.634,부암1동
부산진구,쌍용스윗닷홈스카이경로당,부산광역시 부산진구 시민공원로 11,051-819-1232,35.16345809,129.0507478,1141233.54,1686455.511,부암1동
부산진구,성암아파트경로당,부산광역시 부산진구 시민공원로19번길 38,051-807-3966,35.16519801,129.0517582,1141333.483,1686694.02,부암1동
부산진구,일성인포아파트경로당,부산광역시 부산진구 신천대로 252,051-809-9223,35.164526,129.050995,1141248.975,1686561.099,부암1동
부산진구,타워베르빌경로당,부산광역시 부산진구 시민공원로19번길 65,051-913-5800,35.16596263,129.0509009,1141241.607,1686731.814,부암1동
부산진구,쌍용스윗닷홈파크경로당,부산광역시 부산진구 신천대로220번길 31,051-805-9892,35.16142494,129.0513254,1141288.137,1686229.935,부암1동
부산진구,서면동문굿모닝힐아파트경로당,부산광역시 부산진구 신천대로220번길 65,051-807-7801,35.16173394,129.0531075,1141509.035,1686287.023,부암1동
부산진구,서면동일파크스위트1차경로당,부산광역시 부산진구 동평로150번길 14,051-808-0941,35.16562168,129.0455178,1140746.184,1686671.132,부암1동
부산진구,서면동일파크스위트2차경로당,부산광역시 부산진구 동평로 128,051-816-3321,35.16493894,129.04316,1140539.042,1686610.072,부암1동
부산진구,서면동일파크스위트3차경로당,부산광역시 부산진구 부암동 동평로 162,,35.165623,129.047084,1140801.431,1686691.198,부암1동
부산진구,복지할머니경로당,부산광역시 부산진구 동평로171번길20-1,051-819-0156,35.166049,129.046949,1140878.726,1686734.844,부암1동
부산진구,부암백양경로당,부산광역시 부산진구 백양관문로 7,051-809-0750,35.159857,129.029377,1139311.429,1685997.228,개금3동
부산진구,부암한빛경로당,부산광역시 부산진구 동평로131번길 42,051-807-3352,35.167615,129.044966,1140699.059,1686907.397,부암1동
부산진구,장미경로당,부산광역시 부산진구 신천대로216번길 28-1,051-804-7521,35.16064811,129.0515129,1141306.381,1686145.433,부암1동
부산진구,부암본동경로당,부산광역시 부산진구 신천대로241번길 39,051-816-4751,35.16307127,129.0485805,1141035.246,1686410.811,부암1동
부산진구,부암경로당,부산광역시 부산진구 가야대로747번다길 20,051-803-0933,35.15919359,129.0518893,1141343.498,1685985.755,부암1동
부산진구,부암새마을경로당,부산광역시 부산진구 신천대로 269,051-804-7990,35.16593401,129.0500443,1141164.102,1686729.158,부암1동
부산진구,일동미라주아파트경로당,부산광역시 부산진구 동평로 218,051-802-0735,35.16901977,129.0517745,1141320.524,1687079.408,부암1동
부산진구,당감뜨란채노인회,부산광역시 부산진구 백양산로 57,051-804-2062,35.17493179,129.0299054,1139294.608,1687571.988,부암3동
부산진구,백양산쌍용경로당,부산광역시 부산진구 백양산로 70,051-805-0172,35.17572773,129.0327588,1139395.536,1687764.14,부암3동
부산진구,협성부녀노인정,부산광역시 부산진구 당감로 118,051-806-3574,35.17297868,129.0369505,1139938.66,1687513.969,부암3동
부산진구,화승아파트제2경로당,부산광역시 부산진구 당감로 80,051-805-9201,35.16831939,129.038944,1140182.916,1687047.796,부암3동
부산진구,화승아파트제1경로당,부산광역시 부산진구 당감로 80,051-806-9201,35.16831939,129.038944,1140182.916,1687047.796,부암3동
부산진구,백양산삼정그린코아아파트경로당,부산광역시 부산진구 용사촌로 52-16,,35.17424286,129.0345844,1139779.905,1687608.76,부암3동
부산진구,동부경로당,부산광역시 부산진구 당감로 97 (부암동),051-804-8521,35.170292,129.038034,1140060.992,1687194.024,부암3동
부산진구,동원부녀노인정,부산광역시 부산진구 당감로 100 (부암동),051-803-3677,35.170523,129.038177,1140074.632,1687222.596,부암3동
부산진구,부강경로당,부산광역시 부산진구 백양순환로 110번길 5 (부암동),051-808-2451,35.169787,129.039461,1140191.937,1687142.586,부암3동
부산진구,국제백양노인정,부산광역시 부산진구 백양순환로110번길 5,051-897-3158,35.169789,129.039461,1140191.937,1687142.586,부암3동
부산진구,국제프라자아파트경로당,부산광역시 부산진구 백양관문로 104,051-896-9218,35.16803327,129.0291816,1139157.281,1686918.533,당감1동
부산진구,당감동일스위트경로당,부산광역시 부산진구 백양관문로 115,051-913-9787,35.16712389,129.025877,1138886.564,1686835.163,당감1동
부산진구,당평노인정,부산광역시 부산진구 백양관문로 104,051-891-5974,35.16139833,129.0324347,1139157.281,1686918.533,당감1동
부산진구,동원타워노인회,부산광역시 부산진구 동평로 18,051-897-7872,35.16403501,129.0329511,1139637.117,1686502.784,당감1동
부산진구,동원맨션경로당,부산광역시 부산진구 백양대로136번길 80,051-895-7070,35.16346739,129.0339757,1139718.612,1686453.876,당감1동
부산진구,무궁화할머니경로당,부산광역시 부산진구 당감로17번길 90,051-895-2734,35.16312105,129.0354751,1139768.717,1686320.559,당감1동
부산진구,무궁화할아버지경로당,부산광역시 부산진구 당감로17번길 90,051-893-7717,35.16312105,129.0354751,1139768.717,1686320.559,당감1동
부산진구,삼익경로당,부산광역시 부산진구 당감로 17,051-892-0897,35.16198419,129.0398073,1140057.616,1686323.349,당감1동
부산진구,삼익학수정경로당,부산광역시 부산진구 당감로 17,051-892-0897,35.16198419,129.0398073,1140057.616,1686323.349,당감1동
부산진구,당감1동경로당,부산광역시 부산진구 동평로 104-10,051-896-0210,35.1653808,129.0410471,1140345.752,1686655.721,당감1동
부산진구,당감1동할머니경로당,부산광역시 부산진구 동평로 104-10,051-893-8288,35.1653808,129.0410471,1140345.752,1686655.721,당감1동
부산진구,장수경로당,부산광역시 부산진구 백양대로52번길 13,051-891-3524,35.16288352,129.0431886,1140538.419,1686378.844,당감1동
부산진구,광산노인정,부산광역시 부산진구 동평로27번가길 20 (당감동),051-898-1588,35.164637,129.030955,1139425.937,1686565.41,당감1동
부산진구,늘푸른경로당,부산광역시 부산진구 당감로50번길 22-7,051-893-8929,35.16605371,129.0403641,1140281.982,1686729.263,당감1동
부산진구,광산할머니경로당,부산광역시 부산진구 동평로27번길 59,051-898-4406,35.16634065,129.0300055,1139338.334,1686747.087,당감1동
부산진구,당삼경로당,부산광역시 부산진구 백양대로136번길 99,051-898-1504,35.16437516,129.0332298,1139634.426,1686533.653,당감1동
부산진구,당감행복한경로당,부산광역시 부산진구 백양대로78번길 22-10,070-7399-4784,35.16307178,129.0412152,1140364.966,1686398.963,당감1동
부산진구,백당경로당,부산광역시 부산진구 동평로39번길 61-6,,35.166372,129.031232,1139448.345,1686751.544,당감1동
부산진구,태화현대1차경로당,부산광역시 부산진구 가야대로 635-20,051-898-0277,35.15696929,129.0422678,1140389.624,1685698.289,당감2동
부산진구,태화현대2차경로당,부산광역시 부산진구 가야대로 635-13,051-895-5715,35.15619509,129.0411055,1140365.145,1685638.15,당감2동
부산진구,신가야벽산블루밍경로당,부산광역시 부산진구 마철로 98,051-892-3332,35.15829261,129.0403749,1140327.812,1685838.715,당감2동
부산진구,새마을경로당,부산광역시 부산진구 마철로118번길 5-9 (당감동),051-896-0389,35.157579,129.038169,1140093.482,1685784.258,당감2동
부산진구,새마을부녀경로당,부산광역시 부산진구 마철로118번길 5-9 (당감동),051-898-4586,35.157579,129.038169,1140093.482,1685784.258,당감2동
부산진구,제일경로당,부산광역시 부산진구 가야대로703번다길 12,051-897-5171,35.15860998,129.0474695,1140942.021,1685914.559,당감2동
부산진구,중앙할머니경로당,부산광역시 부산진구 가야대로691번길 58,051-894-6106,35.15755215,129.0447119,1140692.84,1685792.87,당감2동
부산진구,중앙경로당,부산광역시 부산진구 마철로 65 (당감동),051-894-6635,35.157781,129.044702,1140688.304,1685815.359,당감2동
부산진구,당감주공1단지경로당,부산광역시 부산진구 백양산로53번길 125,051-895-1117,35.17114925,129.0263338,1139130.631,1687153.683,당감4동
부산진구,백양뜨란채경로당,부산광역시 부산진구 백양산로53번길 125,051-892-2210,35.17114925,129.0263338,1139130.631,1687153.683,당감4동
부산진구,백양푸른채경로당,부산광역시 부산진구 백양산로53번길 62,051-898-2252,35.17206762,129.02752,1139154.23,1687373.028,당감4동
부산진구,백산아파트경로당,부산광역시 부산진구 백양순환로 55,051-897-6647,35.16976867,129.0339129,1139572.465,1687178.335,당감4동
부산진구,삼성맨션노인회,부산광역시 부산진구 당감서로 112,051-896-1115,35.16976867,129.0339129,1139708.635,1687079.979,당감4동
부산진구,태우선파크노인정,부산광역시 부산진구 백양순환로35번길 43,051-893-9333,35.16744931,129.0321271,1139513.056,1686875.217,당감4동
부산진구,동평부인노인정,부산광역시 부산진구 동평로76번길 14,051-892-2126,35.1647427,129.0376801,1140050.135,1686572.451,당감4동
부산진구,연수정노인회,부산광역시 부산진구 당감서로146번길 7,051-897-6842,35.17046152,129.0319457,1139508.233,1687206.641,당감4동
부산진구,우국노인회,부산광역시 부산진구 백양산로 17,051-898-1668,35.17115197,129.0334254,1139640.335,1687286.597,당감4동
부산진구,보국노인회,부산광역시 부산진구 동평로76번길 14,051-892-0045,35.16467866,129.037789,1140050.135,1686572.451,당감4동
부산진구,동평경로당,부산광역시 부산진구 백양순환로18번길 53,051-891-3368,35.16619963,129.0359642,1139881.294,1686739.557,당감4동
부산진구,다복경로당,부산광역시 부산진구 당감서로117번길 8 (당감동),051-891-0139,35.168882,129.033566,1139660.644,1687031.237,당감4동
부산진구,가야유림아파트경로당,부산광역시 부산진구 가야대로679번길 155,051-891-4944,35.15568021,129.0391343,1140222.881,1685586.198,가야1동
부산진구,가야화신타운경로당,부산광역시 부산진구 가야대로 679번길 166,051-895-8805,35.15606498,129.0384148,1140121.426,1685618.824,가야1동
부산진구,삼정그린코아아파트경로당,부산광역시 부산진구 엄광로238번길 5,051-891-6145,35.15163266,129.038117,1140101.112,1685124.977,가야1동
부산진구,가야KTe-편안세상경로당,부산광역시 부산진구 가야대로 569,051-894-0018,35.15464453,129.0337651,1139728.793,1685450.888,가야1동
부산진구,동일경로당,부산광역시 부산진구 가야대로587번길 21-12,051-894-1696,35.15564291,129.0350729,1139835.71,1685593.604,가야1동
부산진구,가남경로당,부산광역시 부산진구 가야대로668번길 45,051-892-8658,35.15411746,129.0447558,1140702.999,1685412.431,가야1동
부산진구,가야경로당,부산광역시 부산진구 대학로25번길 29,051-892-9654,35.15248553,129.0374693,1140041.313,1685220.067,가야1동
부산진구,가산경로당,부산광역시 부산진구 가야대로572번가길 23,051-892-2267,35.15323287,129.0333521,1139664.823,1685297.183,가야1동
부산진구,우정경로당,부산광역시 부산진구 엄광로182번길 8,051-891-0707,35.14744344,129.0346945,1139798.164,1684657.706,가야1동
부산진구,노장원경로당,부산광역시 부산진구 가야대로673번길 50,051-895-0967,35.15671031,129.0430328,1140540.475,1685696.95,가야1동
부산진구,일심경로당,부산광역시 부산진구 가야대로572번길 44,051-892-4977,35.15237815,129.0342193,1139745.794,1685203.49,가야1동
부산진구,다사랑경로당,부산광역시 부산진구 대학로61번길 15,051-891-3267,35.150012,129.035582,1139870.733,1684940.991,가야1동
부산진구,양지경로당,부산광역시 부산진구 엄광로326번나길 3,051-898-5020,35.15271104,129.043739,1140611.87,1685254.749,가야1동
부산진구,가얏골경로당,부산광역시 부산진구 엄광로 294,,35.15501717,129.0418149,1140433.483,1685507.499,가야1동
부산진구,가야반도보라빌노인정,부산광역시 부산진구 가야공원로 41,051-925-9664,35.15048286,129.0323844,1139461.525,1684930.574,가야2동
부산진구,고원경로당,부산광역시 부산진구 엄광로62번길 61,051-892-8581,35.14547289,129.0236844,1138805.957,1684407.105,가야2동
부산진구,일심경로당,부산광역시 부산진구 가야대로572번길 44,051-891-8582,35.152391,129.034241,1139745.794,1685203.49,가야1동
부산진구,엄광경로당,부산광역시 부산진구 가야대로510번길 80-1,051-896-7010,35.14950928,129.0281578,1139196.928,1684873.166,가야2동
부산진구,일산경로당,부산광역시 부산진구 가야대로510번길 78,051-896-6314,35.1497545,129.0279414,1139201.332,1684828.008,가야2동
부산진구,진성아파트경로당,부산광역시 부산진구 엄광로 102-1,051-896-3088,35.14839309,129.0269146,1139082.326,1684800.116,가야2동
부산진구,한일하나로경로당,부산광역시 부산진구 가야공원로38번길 81,051-896-6258,35.14998414,129.0253103,1139036.85,1684873.141,가야2동
부산진구,해운아파트경로당,부산광역시 부산진구 엄광로 154,051-893-5422,35.14786298,129.0320111,1139593.13,1684686.588,가야2동
부산진구,가야동원로얄듀크경로당,부산광역시 부산진구 가야대로 531,051-900-6990,35.15398987,129.0302008,1139370.31,1685393.082,가야2동
부산진구,금정경로당,부산광역시 부산진구 가야대로482번길 103,051-892-6844,35.14839832,129.024171,1138835.763,1684746.877,가야2동
부산진구,무궁화경로당,부산광역시 부산진구 가야대로510번길 60,051-891-3100,35.150392,129.0282348,1139203.607,1684973.624,가야2동
부산진구,중앙경로당,부산광역시 부산진구 가야공원로40번길 6,051-893-1225,35.14992207,129.0294361,1139312.999,1684922.039,가야2동
부산진구,장수경로당,부산광역시 부산진구 백양대로52번길 13,051-897-2527,35.162877,129.043153,1140538.419,1686378.844,당감1동
부산진구,중심경로당,부산광역시 부산진구 냉정로252번가길 9-11 (가야동),051-897-2522,35.14986,129.027591,1139144.496,1684916.423,가야2동
부산진구,성원상떼뷰경로당,부산광역시 부산진구 개금온정로 5,051-892-4144,35.15375735,129.0246773,1138873.629,1685345.121,개금1동
부산진구,개금롯데캐슬아파트경로당,부산광역시 부산진구 개금온정로 10,051-902-8977,35.15472672,129.0272906,1139137.005,1685458.717,개금1동
부산진구,개금1동경로당,부산광역시 부산진구 냉정로 230-1,051-894-2803,35.15083453,129.0249479,1138903.755,1685017.762,개금1동
부산진구,개금복지회관할머니경로당,부산광역시 부산진구 냉정로 230-1 (개금동),051-893-0464,35.150831,129.024967,1138903.755,1685017.762,개금1동
부산진구,팔각정경로당,부산광역시 부산진구 복지로47번길30,051-894-3119,35.1488181,129.0224972,1138707.587,1684829.895,개금1동
부산진구,동우경로당,부산광역시 부산진구 개금온정로13번길 15,051-891-5775,35.15430175,129.0242561,1138834.606,1685403.244,개금1동
부산진구,고운경로당,부산광역시 부산진구 진사로25번길 11-3 (개금동),051-891-1506,35.149505,129.016684,1138151.639,1684860.727,개금1동
부산진구,개금노인회,부산광역시 부산진구 복지로 10 (개금동),051-893-2325,35.152224,129.020191,1138466.12,1685171.957,개금1동
부산진구,개금부녀노인회,부산광역시 부산진구 복지로 10 (개금동),051-893-2891,35.152224,129.020191,1138466.12,1685171.957,개금1동
부산진구,복지경로당,부산광역시 부산진구 가야대로406번길 29,051-894-9433,35.150362,129.01716,1138193.758,1684956.084,개금1동
부산진구,부녀복지경로당,부산광역시 부산진구 가야대로406번길 29,051-893-1216,35.150362,129.01716,1138193.758,1684956.084,개금1동
부산진구,개금2동대동아파트경로당,부산광역시 부산진구 진사로89번길 73,051-894-5025,35.14308922,129.0209549,1138493.894,1684232.088,개금2동
부산진구,개금현대I아파트경로당,부산광역시 부산진구 복지로 70,051-914-3030,35.14745408,129.0196377,1138430.693,1684578.171,개금2동
부산진구,개금현대I아파트부녀경로당,부산광역시 부산진구 복지로 70,051-916-3131,35.14745408,129.0196377,1138430.693,1684578.171,개금2동
부산진구,벽산아파트노인정,부산광역시 부산진구 엄광로 68,051-892-8855,35.14661669,129.026991,1138751.175,1684666.74,개금2동
부산진구,벽산아파트할머니경로당,부산광역시 부산진구 엄광로 68,051-892-8855,35.14661669,129.026991,1138751.175,1684666.74,개금2동
부산진구,시영아파트경로당,부산광역시 부산진구 진사로61번길 29,051-891-8177,35.14660161,129.0170371,1138275.157,1684543.357,개금2동
부산진구,엄광할머니경로당,부산광역시 부산진구 복지로 95 (개금동),,35.144779,129.019506,1138420.972,1684339.034,개금2동
부산진구,학산경로당,부산광역시 부산진구 복지로 101,051-892-8851,35.14426254,129.0197076,1138432.277,1684282.477,개금2동
부산진구,학청경로당,부산광역시 부산진구 진사로 68번길 16,051-892-9351,35.14511789,129.0155371,1138057.588,1684375.577,개금2동
부산진구,학청할머니경로당,"부산광역시 부산진구 진사로50번길 10, 국민주택 A-40",051-895-7827,35.14642211,129.0158716,1138090.058,1684485.548,개금2동
부산진구,새마을경로당,"부산광역시 부산진구 복지로 116, 국민주택 A-357 (개금동)",070-7369-7501,35.143058,129.018404,1138343.527,1684171.377,개금2동
부산진구,개금사회복지관경로당,부산광역시 부산진구 냉정로 230-1,051-893-5034,35.150832,129.024965,1138903.755,1685017.762,개금1동
부산진구,개금3동삼환아파트경로당,부산광역시 부산진구 개금3동 1,051-916-9684,35.163138,129.023797,1138781.2,1686387.667,개금3동
부산진구,개화경로당,부산광역시 부산진구 백양대로208번길 25,051-891-4649,35.15948208,129.0256382,1139049.347,1685944.526,개금3동
부산진구,동원화인훼밀리할머니경로당,부산광역시 부산진구 백양관문로77번길 6,051-896-3645,35.16571605,129.0281974,1139171.063,1686673.893,개금3동
부산진구,동원화인훼밀리할아버지경로당,부산광역시 부산진구 백양관문로77번길 6,051-896-0257,35.16571605,129.0281974,1139171.063,1686673.893,개금3동
부산진구,반도보라여자경로당,부산광역시 부산진구 개금본동로 42,051-898-2479,35.15939853,129.0216638,1138577.284,1685906.65,개금3동
부산진구,반도보라아파트남자경로당,부산광역시 부산진구 개금본동로 42,051-898-2479,35.15939853,129.0216638,1138577.284,1685906.65,개금3동
부산진구,백양경로당,부산광역시 부산진구 백양관문로 7,051-893-9366,35.160099,129.0304755,1139311.429,1685997.228,개금3동
부산진구,성도경로당,부산광역시 부산진구 개금본동로22번길 29,051-894-0020,35.16025489,129.023793,1138782.41,1686063.199,개금3동
부산진구,신개금LG할아버지경로당,부산광역시 부산진구 백양대로300번길 19,051-895-8834,35.155551,129.017574,1138272.574,1685522.505,개금3동
부산진구,신개금LG아파트노인회,부산광역시 부산진구 백양대로300번길 19,051-895-9474,35.155551,129.017574,1138272.574,1685522.505,개금3동
부산진구,우드빌경로당,부산광역시 부산진구 백양관문로77번길 56,051-892-9331,35.16339918,129.0271693,1138925.857,1686359.37,개금3동
부산진구,우드빌화목노인정,부산광역시 부산진구 백양대로208번길 144,051-892-9331,35.16313254,129.0245974,1138876.981,1686392.699,개금3동
부산진구,우성경로당,부산광역시 부산진구 백양대로208번길 38-25,051-896-9795,35.16172671,129.0288057,1139199.267,1686196.821,개금3동
부산진구,한진경로당,부산광역시 부산진구 백양대로208번길 90,051-894-4080,35.16179118,129.0254587,1138933.118,1686238.206,개금3동
부산진구,현대청풍경로당,부산광역시 부산진구 개금본동로 34,051-924-2479,35.159981,129.022781,1138685,1686078.062,개금3동
부산진구,일심경로당,부산광역시 부산진구 개금본동로23번길 55,051-893-0482,35.15759241,129.0220583,1138630.011,1685761.639,개금3동
부산진구,일진경로당,부산광역시 부산진구 백양대로313번길 12,051-896-8934,35.15362947,129.017399,1138210.401,1685319.985,개금3동
부산진구,대원아파트경로당,부산광역시 부산진구 황령대로18번길 43,051-635-7133,35.14631425,129.0620282,1142289.704,1684570.47,범천1동
부산진구,두산위브센티움노인정,"부산광역시 부산진구 자유평화로37번길 67,205호",051-633-3631,35.14424788,129.0622757,1142326.486,1684345.093,범천1동
부산진구,장수경로당,부산광역시 부산진구 백양대로52번길 13,051-632-8875,35.162874,129.043152,1140538.419,1686378.844,당감1동
부산진구,평화경로당,부산광역시 부산진구 중앙번영로11번길 26,051-631-3777,35.146207,129.060467,1142146.14,1684557.011,범천1동
부산진구,신천경로당,부산광역시 부산진구 신천대로 65번길99,051-637-0550,35.14571919,129.0579271,1141916.245,1684499.424,범천1동
부산진구,범천경로당,부산광역시 부산진구 범일로131번길 32,051-633-2269,35.14268308,129.0587766,1141999.462,1684163.168,범천1동
부산진구,안락경로당,부산광역시 부산진구 범일로142번길 47-11 (범천동),051-647-3622,35.143037,129.061932,1142285.018,1684205.897,범천1동
부산진구,서면유림노르웨이숲아파트경로당,부산광역시 부산진구 신천대로 71,051-645-8445,35.14997751,129.0574994,1141891.514,1684926.617,범천1동
부산진구,범천경남아파트경로당,부산광역시 부산진구 신암로 32,051-636-0144,35.1459285,129.0566678,1141797.567,1684310.41,범천2동
부산진구,성림아파트경로당,부산광역시 부산진구 신암로 51-6,051-637-3632,35.14640626,129.0545998,1141600.923,1684567.077,범천2동
부산진구,한마음경로당,부산광역시 부산진구 만리산로 46 (범천동),051-631-9677,35.145944,129.054565,1141642.812,1684539.824,범천2동
부산진구,항도경로당,부산광역시 부산진구 신암로 72,051-634-6319,35.14807384,129.0545994,1141621.59,1684759.808,범천2동
부산진구,범천엘에이치아파트경로당,부산광역시 부산진구 신암로 66,051-633-7712,35.14730602,129.054787,1141616.599,1684683.791,범천2동
부산진구,범팔경로당,부산광역시 부산진구 신암로39번길 31,051-635-5479,35.14499218,129.0544718,1141604.038,1684414.604,범천2동
부산진구,호산경로당,부산광역시 부산진구 엄광로495번길 39-1,051-643-5805,35.14338867,129.0522892,1141407.085,1684232.646,범천2동
부산진구,한사랑경로당,부산광역시 부산진구 범천로 12번가길30-5 (범천동),051-806-0141,35.149015,129.05685,1141811.889,1684861.734,범천2동
부산진구,안양경로당,부산광역시 부산진구 만리산로74번길 3 (범천동),051-644-3063,35.147533,129.052094,1141369.393,1684677.054,범천2동
부산진구,천일경로당,부산광역시 부산진구 엄광로 517-4,051-646-1908,35.14434256,129.0483179,1141044.204,1684332.566,범천2동
부산진구,한마을경로당,부산광역시 부산진구 만리산로61번길 13-2 (범천동),051-637-7895,35.146613,129.053214,1141484.452,1684590.147,범천2동
부산진구,금골경로당,부산광역시 부산진구 만리산로73번길 34,051-634-1272,35.14590986,129.0515645,1141337.49,1684510.953,범천2동
부산진구,솔내음경로당,부산광역시 부산진구 안창로22번길 12,070-7377-4376,35.14594252,129.0467582,1140898.319,1684508.795,범천2동
부산진구,희망경로당,부산광역시 부산진구 신암로75번길 12 (범천동),051-911-6789,35.148152,129.053286,1141488.216,1684762.637,범천2동
부산진구,로얄아파트경로당,부산광역시 부산진구 엄광로 392,051-635-6786,35.15155939,129.0476643,1140971.371,1685132.112,범천2동
부산진구,서면엘리시안아파트경로당,부산광역시 부산진구 만리산로 11,051-636-1237,35.14477613,129.0534045,1141504.927,1684391.048,범천2동
부산진구,서면e편한세상아파트경로당,부산광역시 부산진구 가야대로 702,051-804-9978,35.15640094,129.0485826,1141074.215,1685705.313,범천2동
부산진구,새마을할머니경로당,부산광역시 부산진구 신암로 94-1,051-647-3922,35.14962095,129.0529073,1141458.94,1684929.91,범천2동
부산진구,선인경로당,부산광역시 부산진구 만리산로79번길 14,051-636-9663,35.14715169,129.0507684,1141262.201,1684647.355,범천2동
부산진구,부인경로당,부산광역시 부산진구 신암로155번나길 6 (범천동),051-632-2597,35.153223,129.04816,1141012.705,1685316.863,범천2동
부산진구,할머니경로당,부산광역시 부산진구 신암로99번길 37 (범천동),051-631-7362,35.149361,129.050608,1141242.371,1684891.981,범천2동
부산진구,대한범천노인회,부산광역시 부산진구 신암로155번가길 15,051-644-0226,35.15334243,129.0478628,1140985.945,1685329.936,범천2동
부산진구,선록경로당,부산광역시 부산진구 엄광로384번나길 20,051-645-2257,35.1516054,129.0444273,1140676.702,1685132.636,범천2동
부산진구,안창마을경로당,부산광역시 부산진구 안창로72번길 17,051-638-6738,35.146012,129.040706,1140343.801,1684505.005,범천2동
동래구,한진타운경로당,부산광역시 부산진구 충렬대로200번길 25,051-555-4499,35.20182196,129.0803331,1143803.675,1690795.885,수민동
동래구,수안아파트경로당,부산광역시 부산진구 명륜로45번길 31,051-554-7757,35.19850483,129.0823536,1144050.024,1690388.02,수민동
동래구,제일아파트경로당,부산광역시 부산진구 충렬대로202번길 77,051-557-3337,35.19963634,129.0818195,1143999.572,1690484.365,수민동
동래구,한신아파트경로당,부산광역시 부산진구 낙민로17,051-553-5023,35.19831318,129.0906419,1144823.59,1690396.269,수민동
동래구,한신경로당,부산광역시 동래구 안남로 46,051-526-4641,35.19389446,129.09783,1145444.292,1689861.994,수민동
동래구,한양복지경로당,부산광역시 동래구 충렬대로314,051-556-7950,35.19844837,129.091643,1145048.203,1690430.985,수민동
동래구,낙민경로당,부산광역시 동래구 낙민동 20-2,051-553-8189,35.196656,129.094105,1145121.249,1690201.08,수민동
동래구,동산경로당,부산광역시 동래구 반송로175번길 13,051-554-0184,35.19844837,129.091643,1145150.587,1690270.587,수민동
동래구,낙민동우성아파트,부산광역시 동래구 안남로 9,051-529-0540,35.19500716,129.0934087,1145082.291,1690049.986,수민동
